D:/GIT/Code_Database/RAC/source_code/stc_scripts/stc_1000mb_p8_rand_600_100L/stc_1000mb_p8_rand_600_100L-0004-txstreamresults.csv for periodic results

================== Periodic Results: TxStreamResults Record #1
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",5252703,154464,975285008,5252703,34085140560,999999280,33244708080,
txstreamresults2,"",port3,"Port //8/3",5159556,154452,975288872,5159556,33479150744,1000001144,32653621784,
txstreamresults3,"",port5,"Port //8/5",5245305,154459,975287768,5245305,34037138376,1000001152,33197889576,

================== Periodic Results: TxStreamResults Record #36
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",5406448,154350,975303448,5406448,35085139096,999999445,34220107416,
txstreamresults2,"",port3,"Port //8/3",5313381,154498,975280176,5313381,34479154136,999999856,33629013176,
txstreamresults3,"",port5,"Port //8/5",5399063,154368,975303056,5399063,35037137048,1000002026,34173286968,

================== Periodic Results: TxStreamResults Record #37
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",5560025,154112,975344536,5560025,36085144080,1000002421,35195540080,
txstreamresults2,"",port3,"Port //8/3",5466789,154261,975317864,5466789,35479132240,999999545,34604446000,
txstreamresults3,"",port5,"Port //8/5",5552567,154114,975339904,5552567,36037125352,999998115,35148714632,

================== Periodic Results: TxStreamResults Record #38
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",5714479,154135,975336656,5714479,37085141264,999998335,36170824624,
txstreamresults2,"",port3,"Port //8/3",5620894,154149,975334624,5620894,36479155472,999998457,35579812432,
txstreamresults3,"",port5,"Port //8/5",5707018,154129,975340168,5707018,37037143144,1000000768,36124020264,

================== Periodic Results: TxStreamResults Record #39
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",5868969,154016,975355512,5868969,38085136864,999998070,37146101824,
txstreamresults2,"",port3,"Port //8/3",5775186,154053,975351192,5775186,37479141016,999999665,36555111256,
txstreamresults3,"",port5,"Port //8/5",5861527,153996,975361808,5861527,38037132488,1000001179,37099288168,

================== Periodic Results: TxStreamResults Record #40
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",6023239,154107,975342280,6023239,39085138264,999999431,38121420024,
txstreamresults2,"",port3,"Port //8/3",5929748,154038,975353728,5929748,38479153944,999999848,37530394264,
txstreamresults3,"",port5,"Port //8/5",6015786,154096,975345072,6015786,39037143600,1000000453,38074617840,

================== Periodic Results: TxStreamResults Record #41
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",6177150,154141,975338584,6177150,40085135872,1000001087,39096791872,
txstreamresults2,"",port3,"Port //8/3",6083745,154073,975349120,6083745,39479147944,1000000818,38505748744,
txstreamresults3,"",port5,"Port //8/5",6169723,154132,975338432,6169723,40037130920,999999570,39049975240,

================== Periodic Results: TxStreamResults Record #42
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",6331608,154317,975310272,6331608,41085149648,1000000924,40072092368,
txstreamresults2,"",port3,"Port //8/3",6238120,154266,975320008,6238120,40479153696,1000002553,39481054496,
txstreamresults3,"",port5,"Port //8/5",6324247,154336,975307680,6324247,41037142768,1000001393,40025263248,

================== Periodic Results: TxStreamResults Record #43
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",6485835,154271,975316176,6485835,42085133160,999999593,41047399560,
txstreamresults2,"",port3,"Port //8/3",6392479,154317,975308936,6392479,41479142032,999999718,40456345392,
txstreamresults3,"",port5,"Port //8/5",6478383,154273,975313984,6478383,42037126120,999997691,41000584840,

================== Periodic Results: TxStreamResults Record #44
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",6640512,154309,975313080,6640512,43085151808,1000002445,42022669888,
txstreamresults2,"",port3,"Port //8/3",6546988,154360,975302200,6546988,42479139576,999999866,41431621496,
txstreamresults3,"",port5,"Port //8/5",6633011,154296,975312128,6633011,43037136608,999999584,41975854848,

================== Periodic Results: TxStreamResults Record #45
